site_name,site_code,latitude_N,longitude_E,so_region,year,date_mm.dd.yyyy,date_yyyy.mm.dd,trans_loc,bin_no,bin_area_m2,pit_count_bin,sed1_type,sed2_type,sed1_no,sed2_no,field_collector,notes
S Wadleigh Island a,M_04_a,55.52904,-133.147,Mid,2017,7/11/13,20170712,Outside,7,20,2,Sandy mud,Gravel,2,7,Ashley Bolwerk,
S Wadleigh Island a,M_04_a,55.52904,-133.147,Mid,2017,7/11/13,20170712,Outside,8,20,0,Sandy mud,Sandy mud,2,2,Ashley Bolwerk,
S Wadleigh Island a,M_04_a,55.52904,-133.147,Mid,2017,7/11/13,20170712,Outside,9,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
S Wadleigh Island a,M_04_a,55.52904,-133.147,Mid,2017,7/11/13,20170712,Outside,10,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,1,20,3,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,2,20,4,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,3,20,1,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,4,20,1,Sandy mud,Gravel,2,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,5,20,1,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,6,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,7,20,0,Sandy mud,Gravel,2,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,8,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,9,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Edge,10,20,0,Muddy Sand,Gravel,3,7,Ashley Bolwerk,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,1,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,2,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,3,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,4,20,1,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,5,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,6,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,7,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,8,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,9,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Inside,10,20,0,Mud,Mud,1,1,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,1,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,2,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,3,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,4,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,5,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,6,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,7,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,8,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,9,20,0,Sand,Gravel,4,7,Ginny Eckert,
Shinaku Inlet a,M_05_a,-133.160431,55.599083,Mid,2017,7/11/13,20170712,Outside,10,20,0,Sand,Gravel,4,7,Ginny Eckert,
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,1,20,0,Sand,Cobble,4,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,2,20,0,Sand,Cobble,4,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,3,20,0,Sand,Cobble,4,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,4,20,0,Sand,Sand,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,5,20,0,Sand,Sand,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,6,20,0,Sand,Sand,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,7,20,0,Sand,Sand,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,8,20,0,Gravel,Sand,7,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,9,20,0,Gravel,Sand,7,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Edge,10,20,0,Gravel,Sand,7,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,1,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,2,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,3,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,4,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,5,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,6,20,0,Sand,Pebble,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,7,20,0,Sand,Gravel,4,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,8,20,0,Sand,Gravel,4,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,9,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Inside,10,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,1,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,2,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,3,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,4,20,0,Coarse Sand,Cobble,5,8,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,5,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,6,20,0,Sand,Gravel,4,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,7,20,0,Sand,Gravel,4,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,8,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,9,20,0,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Tracadero Bay a,M_06_a,55.344914,-133.0011,Mid,2017,8/20/2013,20170821,Outside,10,20,1,Coarse Sand,Gravel,5,7,"Wendel Raymond, Cathy Mattson, Tiff Stephens",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,1,20,0,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,2,20,1,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,3,20,1,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,4,20,5,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,5,20,2,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,6,20,6,Muddy Sand,Pebble,3,6,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,7,20,4,Muddy Sand,Pebble,3,6,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,8,20,2,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,9,20,4,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Edge,10,20,1,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,1,20,0,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,2,20,1,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,3,20,0,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,4,20,1,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,5,20,0,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,6,20,0,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,7,20,0,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,8,20,0,Sand,Cobble,4,8,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,9,20,0,Sand,Cobble,4,8,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Inside,10,20,0,Sand,Cobble,4,8,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,1,20,1,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,2,20,2,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,3,20,3,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,4,20,2,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,5,20,2,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,6,20,5,Sand,Gravel,4,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,7,20,9,Muddy Sand,Gravel,3,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,8,20,2,Muddy Sand,Pebble,3,6,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,9,20,4,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Garcia Cove a,M_07_a,55.552669,-133.431392,Mid,2017,7/25/2013,20170726,Outside,10,20,6,Muddy Sand,Muddy Sand,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,1,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,2,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,3,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,4,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,5,20,0,Coarse Sand,Coarse Sand,5,5,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,6,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,7,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,8,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,9,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Edge,10,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,1,20,0,Muddy Sand,Sandy mud,3,2,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,2,20,0,Muddy Sand,Muddy Sand,3,3,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,3,20,0,Muddy Sand,Sand,3,4,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,4,20,0,Muddy Sand,Sand,3,4,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,5,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,6,20,0,Gravel,Muddy Sand,7,3,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,7,20,0,Sandy Mud,Gravel,2,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,8,20,0,Sand,Gravel,4,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,9,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Inside,10,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,1,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,2,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,3,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,4,20,0,Gravel,Coarse Sand,7,5,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,5,20,0,Gravel,Coarse Sand,7,5,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,6,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,7,20,0,Coarse Sand,Gravel,5,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,8,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,9,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,
Port Refugio a,M_08_a,55.282137,-133.334028,Mid,2017,8/21/2013,20170822,Outside,10,20,0,Muddy Sand,Gravel,3,7,Wendel Raymond,